Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-NoDomainVitalSignsSleepStatusExtension.json	1461	3	0	7	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	34	87	0	0	0	1	1	0
fsh-generated/resources/StructureDefinition-NoDomainVitalSignsSpontaneousBreathingExtension.json	1505	2	0	7	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	38	74	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-NoDomainVitalSignsTiltExtension.json	2312	3	0	11	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	59	122	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-no-domain-VitalSigns-Observation-bloodpressure.json	19052	5	0	159	0	0	0	0	1	149	0	0	0	0	0	0	0	2	0	0	682	2778	0	0	0	37	0	2
fsh-generated/resources/StructureDefinition-no-domain-VitalSigns-Observation-bodyheight.json	5507	3	0	62	0	0	0	0	0	37	0	0	0	0	0	0	0	1	0	0	233	677	0	0	0	13	0	2
fsh-generated/resources/StructureDefinition-no-domain-VitalSigns-Observation-bodytemp.json	8068	4	0	66	0	0	0	0	0	39	0	0	0	0	0	0	0	1	0	0	298	991	0	0	0	15	0	1
fsh-generated/resources/StructureDefinition-no-domain-VitalSigns-Observation-bodyweight.json	6124	2	0	55	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	240	642	0	0	0	13	1	1
fsh-generated/resources/StructureDefinition-no-domain-VitalSigns-Observation-heartrate.json	8716	4	0	58	0	0	0	0	1	39	0	0	0	0	0	0	0	1	0	0	275	1816	0	1	0	18	0	1
fsh-generated/resources/StructureDefinition-no-domain-VitalSigns-Observation-oxygensaturation.json	5742	2	0	56	0	0	0	0	0	33	0	0	1	0	0	0	0	1	0	0	234	487	0	0	0	13	0	1
fsh-generated/resources/StructureDefinition-no-domain-VitalSigns-Observation-pulse.json	9920	4	0	136	0	0	0	0	0	41	0	0	0	0	0	0	0	1	0	0	285	1582	0	0	0	15	0	1
fsh-generated/resources/StructureDefinition-no-domain-VitalSigns-Observation-respirationrate.json	8432	3	0	60	1	0	0	0	0	38	0	0	0	0	0	0	0	1	0	0	261	459	0	0	0	14	1	1
fsh-generated/resources/ValueSet-NoDomainVitalSignsBloodPressureMeasurementMethodValueSet.json	1820	2	0	0	0	0	0	0	0	781	0	0	0	0	0	0	0	0	0	0	13	993	0	0	0	1	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsBloodpressureBodyPositionValueSet.json	2338	2	0	0	0	0	0	0	1	1302	0	0	0	0	0	0	0	0	0	0	11	1252	0	0	0	1	0	1
fsh-generated/resources/ValueSet-NoDomainVitalSignsBloodpressureBodySiteValueSet.json	2820	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	616	0	0	0	0	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsBodyExposureValueSet.json	1929	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	15	596	0	0	0	1	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsBodyHeightBodyPositionValueSet.json	1755	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	11	606	0	0	0	0	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsBodyTempBodySiteValueSet.json	2834	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	621	0	0	0	0	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsClothingStateValueSet.json	2014	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	587	0	0	0	1	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsCuffsizeValueSet.json	2129	2	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	10	608	0	0	0	0	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsDiastolicEndPointValueSet.json	1735	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	579	0	0	0	0	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsHeartRateBodySiteValueSet.json	1748	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	581	0	0	0	1	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsHeartRateMeasurementMethodValueSet.json	1746	2	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	10	581	0	0	0	0	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsHeartRatePulseBodyPositionValueSet.json	2081	3	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0	11	607	0	0	0	1	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsHeartRhythmIrregularityValueSet.json	2111	2	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	606	0	0	0	0	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsPulseBodySiteValueSet.json	2872	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	622	0	0	0	0	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsPulseMeasurementMethodValueSet.json	1730	3	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	10	581	0	0	0	1	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsPulseRhythmIrregularityValueSet.json	1911	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	587	0	0	0	0	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsPulseRhythmValueSet.json	1817	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	602	0	0	0	0	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsRespirationRateBodyPositionValueSet.json	2031	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	590	0	0	0	1	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsRespirationRateDepthValueSet.json	1894	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	10	608	0	0	0	0	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsRespirationRegularityValueSet.json	1717	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	589	0	0	0	0	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsSleepStatusValueSet.json	1657	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	590	0	0	0	1	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsSpontaneousBreathingValueSet.json	1727	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	589	0	0	0	0	0	0
