Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-NoDomainVitalSignsBodyHeightBodyPositionExtension.json	1492	2	0	15	1	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	38	84	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-NoDomainVitalSignsCharacterOfPulseExtension.json	1271	3	0	23	0	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	40	81	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-NoDomainVitalSignsClinicalDescriptionExtension.json	1296	2	0	22	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	32	77	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-NoDomainVitalSignsClothingStateExtension.json	1461	2	0	20	0	0	0	0	0	228	0	0	0	0	0	0	0	0	0	0	33	80	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-NoDomainVitalSignsConfoundingFactorExtension.json	1345	3	0	14	0	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	39	82	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-NoDomainVitalSignsCuffSizeExtension.json	1416	2	1	19	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	32	77	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-NoDomainVitalSignsDaysSinceMenstruationStartExtension.json	1315	2	0	8	1	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	56	55	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-NoDomainVitalSignsDiastolicEndPointExtension.json	1512	3	0	7	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	41	56	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-NoDomainVitalSignsFiO2Extension.json	1171	2	0	8	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	31	66	0	0	0	1	1	0
fsh-generated/resources/StructureDefinition-NoDomainVitalSignsFlowExtension.json	1179	2	0	7	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	32	59	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-NoDomainVitalSignsHeartRatePulseBodyPositionExtension.json	1566	3	0	8	0	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	34	61	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-NoDomainVitalSignsHeartRhythmIrregularityExtension.json	1478	2	0	4	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	33	61	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-NoDomainVitalSignsInspiredOxygenExtension.json	3182	3	0	21	0	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	57	85	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-NoDomainVitalSignsMethodofOxygenDeliveryExtension.json	1265	2	0	6	1	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	32	57	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-NoDomainVitalSignsOnAirExtension.json	1258	3	0	7	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0	31	58	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-NoDomainVitalSignsPercentO2Extension.json	1198	2	0	6	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	32	93	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-NoDomainVitalSignsPulseRhythmExtension.json	1400	2	0	8	0	0	0	0	0	222	0	0	0	0	0	0	0	1	0	0	33	79	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-NoDomainVitalSignsPulseRhythmIrregularityExtension.json	1507	3	0	7	0	0	0	0	0	455	0	0	0	0	0	0	0	0	0	0	34	79	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-NoDomainVitalSignsRespirationDepthExtension.json	1446	2	0	7	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	48	92	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-NoDomainVitalSignsRespirationRateBodyPositionExtension.json	1532	2	0	8	1	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	37	81	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-NoDomainVitalSignsRespirationRegularityExtension.json	1477	3	0	8	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	32	101	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-NoDomainVitalSignsSleepStatusExtension.json	1461	2	0	8	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	32	85	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-NoDomainVitalSignsSpontaneousBreathingExtension.json	1505	2	0	7	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	33	94	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-NoDomainVitalSignsTiltExtension.json	2312	3	0	13	0	0	0	0	0	232	0	0	0	0	0	0	0	0	0	0	54	141	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-no-domain-VitalSigns-Observation-bloodpressure.json	19052	6	0	189	0	0	0	0	1	317	0	0	1	0	0	0	0	2	0	0	648	1994	0	1	0	29	1	5
fsh-generated/resources/StructureDefinition-no-domain-VitalSigns-Observation-bodyheight.json	5507	2	0	50	0	0	0	0	0	266	0	0	0	0	0	0	0	1	0	0	245	721	0	0	0	10	0	2
fsh-generated/resources/StructureDefinition-no-domain-VitalSigns-Observation-bodytemp.json	8068	4	0	51	0	0	0	0	0	234	0	0	1	0	0	0	0	1	0	0	273	785	0	0	0	12	0	1
fsh-generated/resources/StructureDefinition-no-domain-VitalSigns-Observation-bodyweight.json	6124	3	0	36	1	0	0	0	0	232	0	0	0	0	0	0	0	1	0	0	236	426	0	0	0	10	1	1
fsh-generated/resources/StructureDefinition-no-domain-VitalSigns-Observation-heartrate.json	8716	3	0	40	0	0	0	0	0	241	0	0	0	0	0	0	0	1	0	0	292	825	0	0	0	12	0	0
fsh-generated/resources/StructureDefinition-no-domain-VitalSigns-Observation-oxygensaturation.json	5742	3	0	35	0	0	0	0	1	252	0	0	0	0	0	0	0	1	0	0	230	377	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-no-domain-VitalSigns-Observation-pulse.json	9920	4	0	37	0	0	0	0	0	235	0	0	1	0	0	0	0	1	0	0	284	621	0	0	0	11	1	1
fsh-generated/resources/StructureDefinition-no-domain-VitalSigns-Observation-respirationrate.json	8432	3	0	38	0	0	0	0	0	237	0	0	0	0	0	0	0	1	0	0	258	543	0	0	0	10	0	1
fsh-generated/resources/ValueSet-NoDomainVitalSignsBloodPressureMeasurementMethodValueSet.json	1762	3	0	0	0	0	0	0	0	473	0	0	0	0	0	0	0	0	0	0	12	1835	0	0	0	1	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsBloodpressureBodyPositionValueSet.json	2190	2	0	0	0	0	0	0	1	641	0	0	0	0	0	0	0	0	0	0	12	288	0	0	0	1	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsBloodpressureBodySiteValueSet.json	2820	3	0	0	1	0	0	0	0	391	0	0	0	0	0	0	0	0	0	0	16	240	0	0	0	0	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsBodyExposureValueSet.json	1929	2	0	0	0	0	0	0	0	632	0	0	0	0	0	0	0	0	0	0	14	258	0	0	0	1	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsBodyHeightBodyPositionValueSet.json	1755	2	0	0	0	0	0	0	0	431	0	0	0	0	0	0	0	0	0	0	11	264	0	0	0	0	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsBodyTempBodySiteValueSet.json	2834	2	0	0	0	0	0	0	1	391	0	0	0	0	0	0	0	0	0	0	14	237	0	0	0	0	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsClothingStateValueSet.json	2014	2	0	0	0	0	0	0	0	655	0	0	0	0	0	0	0	0	0	0	13	250	0	0	0	1	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsCuffsizeValueSet.json	2129	3	0	0	0	0	0	0	0	626	0	0	0	0	0	0	0	0	0	0	13	265	0	0	0	0	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsDiastolicEndPointValueSet.json	1735	2	0	0	0	0	0	0	0	670	0	0	0	0	0	0	0	0	0	0	13	252	0	0	0	0	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsHeartRateBodySiteValueSet.json	1748	2	0	0	0	0	0	0	1	434	0	0	0	0	0	0	0	0	0	0	12	256	0	0	0	0	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsHeartRateMeasurementMethodValueSet.json	1746	2	0	0	1	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	12	38	0	0	0	1	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsHeartRatePulseBodyPositionValueSet.json	2081	2	0	0	0	0	0	0	0	411	0	0	0	0	0	0	0	0	0	0	12	256	0	0	0	0	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsHeartRhythmIrregularityValueSet.json	2111	3	0	0	0	0	0	0	0	654	0	0	0	0	0	0	0	0	0	0	12	259	0	0	0	0	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsPulseBodySiteValueSet.json	2872	2	0	0	0	0	0	0	1	420	0	0	0	0	0	0	0	0	0	0	13	224	0	0	0	1	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsPulseMeasurementMethodValueSet.json	1730	2	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	14	31	0	0	0	0	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsPulseRhythmIrregularityValueSet.json	1911	2	0	0	0	0	0	0	0	439	0	0	0	0	0	0	0	0	0	0	12	249	0	0	0	0	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsPulseRhythmValueSet.json	1817	3	0	0	0	0	0	0	0	412	0	0	0	0	0	0	0	0	0	0	12	257	0	0	0	1	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsRespirationRateBodyPositionValueSet.json	2031	2	0	0	0	0	0	0	1	426	0	0	0	0	0	0	0	0	0	0	12	259	0	0	0	0	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsRespirationRateDepthValueSet.json	1894	2	0	0	0	0	0	0	0	438	0	0	0	0	0	0	0	0	0	0	14	257	0	0	0	0	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsRespirationRegularityValueSet.json	1717	2	0	0	0	0	0	0	0	438	0	0	0	0	0	0	0	0	0	0	12	249	0	0	0	0	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsSleepStatusValueSet.json	1657	2	0	0	1	0	0	0	0	420	0	0	0	0	0	0	0	0	0	0	12	260	0	0	0	1	0	0
fsh-generated/resources/ValueSet-NoDomainVitalSignsSpontaneousBreathingValueSet.json	1727	3	0	0	0	0	0	0	0	641	0	0	0	0	0	0	0	0	0	0	12	266	0	0	0	0	0	0
